sentence,sentiment
thiết_kế trả iphone viền màn_hình mỏng samsung sung iphone sx màn_hình trọng màn_hình không cónâng,positive
chạy samsung không chạy kịp,positive
méo pin,negative
cổng sạc,negative
ghet nhât đời thỏ trông không seri chăc nâng_cấp màn_hình giọt lỗ iphone hy_vọng,positive
iphone nâng_cấp hút máu,negative
thận kí hứa,positive
không niếm yết iphone cổ_phiếu rớt biểu bày rớt nđt không triển_vọng sản_phẩm không sản tài_chính không kỳ_vọng seri tốt lượng chắc không khả,positive
qtrong nâng_cấp camera chụp mpx review,positive
tệ nát trải_nghiệm,positive
duy luân revew tốt,positive
haiz cong,negative
pin thiết,negative
không mới_mẻ chán iphone,negative
thanh video tệ,positive
iphone cẩn chỉnh sửa hô khủng_khiếp nâng_cấp,positive
truyền_thống tốt họ lệch_lạc tính thẩm_mỹ,positive
màn_hình khuyết_tật kinh,positive
vừa iphone_pro vc,positive
iphone tốt,positive
màn tồn promax sang,negative
tròn lụm lua,negative
camera giác hàng,negative
dung iphone,negative
tên thành,negative
phê tải trâu nâng_cấp thành tài,positive
iphone đẹp,positive
thiết_kế chạy_thể iphone,negative
đẹp xịn ngon,positive
promax chac nua,negative
phí màn_hình thường phân_giải nhiêu,negative
không hâhha,negative
iphone_pro dung_lượng_pin nhiêu,negative
hàn không_phép hàng,negative
điện_thoại chán,negative
kg hứng_thú điện_thoại nửa,negative
promax nặng kinh_khủng nằm xem phim mỏi promax nhẹ ngol tốt,positive
mỹ màn_hình thường nhiêu,negative
đánh_giá hw mate,negative
không iphone,negative
chuẩn vỏ iphone seri iphone thấp pháp_sư trung,positive
không khung,negative
titanium điện_thoại nhoáng tộc thép gỉ iphone_pro_max,positive
bạch_biến hok,negative
viền iphone,negative
xem video không iphone gọi tốt,positive
hồng trông iphone,positive
nhẹ nhiêu,negative
không màn_hình nhiêu,negative
youtube kiếm tận kiện clip,negative
trần live,negative
chạy tốn_kém,positive
xinh kìa,positive
iphone se,negative
quavà đoé moẹ nâng_cấp gọi đột_phá giới chán bây,negative
phí thích ehehehe,negative
camera thô chà bá chắc mới bớt xấu lưng,negative
đẹp khung titan mướt năng chắc không bàn iphone,positive
hồng không phù,negative
hình xạc kìa,negative
kẹc thất_nghiệp ngồi xem,negative
thích wao nâng_cấp iphone tượng chiếc huewei mới,positive
chắc mới dán,negative
lăn iphone,negative
iphone nâng_cấp giá màn_hình pin,negative
thích iphone_pro,positive
đẹpchờ nhình nhỏ,positive
pro hường vàng nhạt iphone thích ghê chẵng giá rẻ,positive
hồng đẹp quáchưa sớm điều_kiện sở_hữu,positive
nút xúm chê,positive
đèn_pin điện_thoại yên_lặng,negative
samsung iphone gập,negative
wao nâng_cấp iphone tượng chiếc samsung mới,positive
rục_rịch dăm vi sạc,negative
android chuẩn khứ,positive
iphone_pro_max galaxy tốt,positive
iphone thường nhu đối,negative
chai lời,negative
hồng đẹp vl,positive
khen nót pro không hút đối,positive
trung_thành promax tím đẹp,positive
đêm video giọng luân ln,positive
lối kết tuyệt không bóng không bám nhẹ bền,positive
gấp sớm cổng sang typec gtgt,positive
xau cai lui,negative
thích bóng_loáng hào_nhoáng,positive
pin tốt,positive
coment cận tết quất,positive
giá thận,negative
đánh_giá iphone mới tbi nao video,positive
bọn hút máu cười dldt tín nhanh,positive
dải đen duyên,negative
camera xấu,negative
chuẩn pro,negative
cung lạy,negative
màn_hình nhề,positive
pro thông pro hiến máu chắc sạc nghiệp,positive
chip mạnh qtrong chơi tuột fps không nóng không chơi nhiệt vứt,negative
không nhu,negative
tuyệt_vời hồng phù giới xem giới_tính đánh_giá,positive
di lạc,negative
xạo bợ,negative
xem ngủ quên,negative
chắc xước dăm viền,negative
iphone không khay sim vật_lí,negative
iphone cổng ngon,positive
tăng_tốc truyền_tải dữ_liệu tiện_thể sạc android,positive
luân đứng kế ijustine,negative
mới pro camera không nâng_cấp không,negative
ngoái khen xạo,negative
hấp_dẫn chỗ,negative
logic nặng cấn viền nâng capa cúng,positive
khoảng chai,positive
quần_lót cẩm chặn tivi,negative
samsung nhg iphone họ biến,negative
iphone màn_hình,negative
duy luân đánh_giá chuẩn đét iphone,negative
ijustine phía kìa bigfan,negative
màn cháy bóng nhanh,positive
tây xinh,positive
đằng iphone mới samsung gaming điện_thoại ios android lao cắn,negative
aanh cos nguon hãng di,negative
hường trải nhiệm phê,positive
shink chùi,negative
khung titanium chắc bền kính rơi chắc không vỡ hén điện_thoại riew khung fans iphone nịnh bệ iphone,positive
thiết_kế vậynếu ngôn_ngữ tk đời sexy mấychứ nhỏ_thó ráng vác promax,negative
loa gọi_điện,negative
sang cắm đuổi kịp android,negative
mỹ tốt,positive
fpt khg ngon mới nguoi,positive
iphone màn lỗ android iphone thỏ dynamic khó vcc,negative
zoom quang iphone_pro_max zoom quang,negative
già không hứng_thú cấu_hình iphone riêng,negative
không media nhạt,negative
thủ ps,negative
trải_nghiệm gaming tệ_hại,positive
dở hại không đụng,negative
mập suất cu hiệp,negative
samsung appe thiết_kế đẹp,positive
pro thiết_kế viền màn_hình không cong nổi khối đẹp,positive
thiết_kế island màn lỗ android,negative
hệ điều hàng mượt đẹp đối_thủ,positive
gặp duy thẩm,negative
không tần quét,negative
không lv,positive
khung trán lớp titan,negative
xườn nhôm,positive
pro năn,positive
đẹp iphone camera tiềm_vọng zoom,positive
ngớ màn,negative
màn nốt_ruồi,negative
khó trầy rớt móp,negative
đau thận,negative
cải lâu,negative
không trải_nghiệm,negative
mạnh tính_năng thừa,positive
thiết_kế tổng_thể,negative
iphone tuyệt_vời,positive
màn iphone kịp,positive
viền samsung,positive
tốt iphone_pro dán viền decal thành iphone_pro,positive
minh muon xách ve,negative
google hồng iphone yêu thiệt,negative
điều_kiện hạn,negative
usb typec phép truyền dữ_liệu gbps_thể ver,negative
model ipad không,negative
lưng đẹp camera lồi,positive
ngồi xem đoạn môi đạo_đức giả vl,negative
cải oai không nhiêu,negative
chốt iphone trả hàng,negative
iphone chơi trò yếu gọi,negative
đỡ iphone,negative
khung nhôm phủ lớp titan,negative
viền iphone,negative
đắn iphone mới,negative
iphone pờ lút iphone,negative
nãy nge diện promax giá,positive
hình giáng không nổi_bật muatui zoom android,positive
nits mê chổ viền màn_hình mỏng,positive
iphone đẹp,positive
hồng luân,positive
iphone cũ không mng cố pro màn đẹp,positive
iphone đẹp tội thiết_kế không lưng,positive
sạc nhanh w,positive
thận gom lúa,negative
pin từng loại,negative
hình nền không mờ,negative
mờ không đột_phá mới,positive
màn_hình tần quét,negative
võ chip,negative
cổng viền titan tròn nâng_cấp,positive
chenh lệch cua luc diem den la bang iphone mới,negative
thận sắm promax,negative
nâng cấp thể rút ngắn doanh pro promax,negative
khung cacbon,negative
cảm trung_thành,positive
iphone gio minh không dau diem iphone minh luon di_giá ve goc không dai dua luc,positive
tốc xạc nhanh đời iphone bây w tốc xạc đối chiếc điện_thoại,positive
top hàng,negative
tốt cong khong thich,positive
riêng serie iphone không lăn nâng_cấp,positive
lưng dynamic camera cổng sạc,negative
iphone ái pro,negative
chắc mới trải_nghiệm,negative
lướt tiktok youtube video,negative
sạc usbc hãng sạc iphone không mfi,positive
thường ngon ghê,positive
promax ráng nhịn nghĩa,negative
hàng ngon chuẩn pị xúc iphone lt,positive
trung_thành iphone,negative
pro zậy luân,negative
cấn định samsung nhẹ iphone,positive
iphone êm xem nâng_cấp,negative
hst nhẹ không cấn,positive
không iphone mê ghiền,positive
nokia xem pro mắc tuyệt danh,positive
case pro iphone_pro,negative
pro nâng iphone,positive
không teo đắt nồi,negative
hớt_tóc không uốn iphone_pro,negative
kinh_khủng không_trung quốc chước,negative
xsm tốt,positive
giá iphone ultr,negative
hình kính nhẹ góc,negative
tính sớm xem buồn_ngủ thích viền mỏng nhẹ tròn đỡ cấn motif,positive
chetme mới pro xem camera giác,negative
duy luân emmàu đạo hồng không đỏ đô tín,positive
bổn cũ không pro,negative
không đỏ,negative
yeah iphone,negative
không iphone hút,negative
iphone_pro nhẹ đời,positive
khung viền,negative
promax vl hồng không,positive
đell hiểu,positive
cong xog cong không đéo mới thẩm_mĩ cong trông tệ vl,positive
không hàng mới mù_quáng,negative
mới đẹp,positive
tệ vl tệ,positive
giá bnhiu,negative
không loa không,negative
viên hình không nhie,positive
camera iphone_pro xấu vl chấm pro đẹp,negative
hồng phù,positive
viền mỏng đẹp không camera zoom,positive
nguyễn iphone,negative
iphone đẹp,positive
đẹp prmax kế mới không,negative
prmax không đời,negative
hồng cute,negative
tượng tau mãi iphone chiền,negative
sẻ khó cấn nhược tuyệt nửa iphone,positive
thường ngon sướng promax dày,positive
chất_lượng video tốt luân,positive
chán iphone chip cũ thiết_kế camera chéo viền nhôm giá vừa cao pro promax ngon vừa đẹp vừa sang chắc_chắn giá không giảm iphone,negative
hồng không dậy,negative
đẹp xanh mint đẹp ghê,positive
iphone thánh_hoá chân,negative
iphone đời,negative
không nâng_cấp,negative
pro zoom,positive
iphone rẻ mới promax vừa camera vừa đẹp chip,positive
camera ổn videl nghiem,negative
khung viền thép sang camera giác nâng_cấp,negative
xiaomi đổ pin trâusạc w duy điện_thoại,negative
hồng xanh đẹp,positive
lắng bất_ngờ mữa,negative
thường đẹp ghê,positive
thích thép bóng,negative
không nhầm promax màn nit utl nit,negative
samsung promax nit promax luân,negative
pro cải dynamic island typec chạy pro ngược,positive
không nâng_cấp,negative
dự_đoán iphone quốc iphone rẻ cổng sạc,negative
rt lưu khè pr nhá chơi bật không chăng render video đéo gpu_tích chip hãng chạy nổi rt card rtx chạy lòi mới nổi không_thể chắc cá mơ đạt rtx rt,positive
iphone binden hiếm,negative
tượng khung titanium pro nhẹ thép không gỉ ưu trọng_lượng nhẹ bóng không giao viền théo_thể xước bóng,negative
usbc chuẩn,positive
thể giúp_ích iphone sang tính windows trọng hệ airdrop không_chuẩn,negative
ray tracing hứa_hẹn bom tấn,positive
mới dung điện_thoại đời cũ,negative
thiết_kế chán song promax zfold promax,negative
viền chip cổng_usb tăng_giá,positive
không thú giá chắc sang rớt thê_thảm buồn,negative
pro màn ổn,negative
thường màn_hình fps,negative
dải đen camera phía thô chiếm diện_tích màn_hình,negative
thua samsung,negative
iphone đẹp nét hỏg điều_kiện thoy,positive
viền nhôm,negative
chơi ray tracing console di_động giỡn chơi,negative
trưng iphone,negative
iphone van la dinh nhat,negative
luân gặp luân sân thủ bển,negative
tuyệt ios neural engine_thể chia_sẻ gánh nặng gpu tài_nguyên ray tracing đống api mới sẵn,positive
nghiệm sẵn ipa hsr mod ray tracing mac rồ remake series death thánh kojima iphone,negative
